script,category,status,num_windows,active_windows,profitable_ratio,avg_roi,roi_std,min_roi,max_roi,avg_sharpe,sharpe_std,avg_win_rate,consistency_score,orig_composite,w0_roi,w0_trades,w1_roi,w1_trades,w2_roi,w2_trades
signaux-achats-et-ventes-sma9-plus-2-variable,moving_averages,OK,3,2,0.3333333333333333,1.5997814812737126,1.726839994184855,-0.1270585129111423,3.3266214754585675,0.27434199440481355,0.2944570979166061,40.0,0.40105129959388364,0,-0.1270585129111423,5,0,0,3.3266214754585675,5
sj-stoch-mft-3,moving_averages,OK,3,3,0.3333333333333333,-3.7546672114508595,7.296003531622272,-10.022360938410085,6.4773845524908396,-0.8869580427133675,1.803690574236403,34.884559884559884,0.26666666666666666,0,-7.719025248433333,22,6.4773845524908396,21,-10.022360938410085,20
skill-fx-trend-display,moving_averages,OK,3,2,0.3333333333333333,-4.318732920264622,4.536695828749958,-8.85542874901458,0.2179629084853368,-0.7336657692669928,0.7722706745190342,35.0,0.21666666666666665,0,-8.85542874901458,5,0,0,0.2179629084853368,6
smc-strategy-hub-alerts,moving_averages,OK,3,2,0.0,-4.377566555883939,1.823682849372475,-6.201249405256414,-2.553883706511464,-1.0714195839816858,0.43513707454983147,0.0,0.09999999999999999,0,-6.201249405256414,2,19.31682222998611,0,-2.553883706511464,1
smittybda-swing-pivots-golden-pocket,moving_averages,OK,3,3,0.0,-14.13974644583759,7.189997873698697,-23.591583559280842,-6.167108695623829,-4.476294222292981,3.896646304409934,36.768097055135115,0.15,0,-6.167108695623829,73,-23.591583559280842,87,-12.660547082608101,94
sp-500-30min-chart-system-spookydegenaro-v6,moving_averages,OK,3,2,0.3333333333333333,-1.4315836881769355,1.467122301347088,-2.8987059895240237,0.03553861317015253,-0.3128863403821668,0.3230298450708595,0.0,0.21666666666666665,0,-2.8987059895240237,3,0,0,0.03553861317015253,2
strateji-tablosu-ema9wma30,moving_averages,OK,3,2,0.0,-1.3477461099719803,0.9822545003093256,-2.330000610281306,-0.3654916096626548,-0.2689522490659569,0.19736238491396582,55.86206896551724,0.09999999999999999,0,-0.3654916096626548,20,0,0,-2.330000610281306,29
supertrend-cloud-indicator,moving_averages,OK,3,2,0.6666666666666666,1.7549806601124436,0.6496479654616123,1.1053326946508313,2.404628625574056,0.314273153344894,0.14159957200967008,0.0,0.556708343631478,0,1.1053326946508313,2,4.156551121146388,0,2.404628625574056,1
supply-and-demand-zone-indicator-5m,moving_averages,OK,3,3,0.0,-6.443207560107137,7.3961165824119375,-16.901425141081084,-1.0621957653746068,-1.918606605089442,2.3871904689848362,34.48717948717949,0.15,0,-1.3660017738657189,26,-16.901425141081084,12,-1.0621957653746068,10
swift-algo-pro-bos-reteste-miller,moving_averages,OK,3,3,0.0,-1.091426237476655,0.8180388976437207,-2.2217217965545135,-0.31272420503255854,-0.529977485669958,0.5617916913828551,41.11111111111111,0.15,0,-0.31272420503255854,5,-2.2217217965545135,4,-0.7398327108428929,3
timeframe-structure-analysis-with-emasma-rsi-confirmation,moving_averages,OK,3,2,0.6666666666666666,1.1850979412063096,0.5266213628150217,0.658476578391288,1.7117193040213314,0.2194060885267814,0.11564610991844121,25.0,0.5603472955597546,0,0.658476578391288,4,11.871647175848556,0,1.7117193040213314,4
tms-intraday-direction-zone-ema-9-ema-21,moving_averages,OK,3,2,0.0,-3.714847949647723,1.272745598899113,-4.987593548546836,-2.44210235074861,-1.1026859457853386,0.3298088425982447,16.666666666666664,0.09999999999999999,0,-4.987593548546836,3,0,0,-2.44210235074861,3
tpc-trend-alignment-meter,moving_averages,OK,3,2,0.0,-5.391476296247457,4.367051294511498,-9.758527590758954,-1.024425001735959,-0.9960579199713873,0.8380946675290204,50.1194743130227,0.09999999999999999,0,-1.024425001735959,27,14.133043162506715,0,-9.758527590758954,31
trend-based-fibs-manual-anchor-logic,moving_averages,OK,3,3,0.3333333333333333,-2.553383016569181,4.911412349987606,-7.232569941391935,4.2316422808096394,-0.6015989201716627,1.864139826178091,43.452380952380956,0.26666666666666666,0,-4.659221389125247,7,4.2316422808096394,2,-7.232569941391935,8
