script,category,status,num_windows,active_windows,profitable_ratio,avg_roi,roi_std,min_roi,max_roi,avg_sharpe,sharpe_std,avg_win_rate,consistency_score,orig_composite,w0_roi,w0_trades,w1_roi,w1_trades,w2_roi,w2_trades,w3_roi,w3_trades,w4_roi,w4_trades
arbitrage-detector-luxalgo,editors_picks,OK,5,5,0.0,-15.891654170312464,7.287586765949859,-25.793582382812396,-3.1269502812499996,-2.986350091579254,1.006952634767107,38.888888888888886,0.15,0,-25.793582382812396,72,-17.818655609374954,15,-15.908107242187514,8,-3.1269502812499996,4,-16.81097533593746,58
arbitrage-matrix-luxalgo,editors_picks,OK,5,4,0.6,11.019180947265623,13.566640400965012,-5.660175789062501,28.4188700390625,0.806952018975272,1.2488342355658864,41.666666666666664,0.3850959047363281,0,19.462575585937504,3,1.8554539531249903,2,28.4188700390625,2,0,0,-5.660175789062501,2
breakouts-pullbacks-trendoscope,editors_picks,OK,5,1,0.0,-10.495199945312503,0,-10.495199945312503,-10.495199945312503,-1.7841645342436703,0,25.0,0.03,0,-10.495199945312503,8,0,0,0,0,0,0,0,0
htf-floating-candles-w-volume-footprint-theultimator5,editors_picks,OK,5,5,0.6,-4.770753098437517,15.546542795221486,-33.19527710156253,10.117668804687506,-1.0185436435533721,2.07875618620277,59.96645999671248,0.36,0,-33.19527710156253,57,7.185850335937459,46,-8.143245898437513,14,0.18123836718749953,7,10.117668804687506,59
hyperfork-matrix,editors_picks,OK,5,5,0.6,-4.824897579687514,15.569883398580684,-33.33000185156253,9.981671148437512,-1.02813678386299,2.0928497719394796,59.879417434140066,0.36,0,-33.33000185156253,58,7.185850335937459,46,-8.143245898437513,14,0.18123836718749953,7,9.981671148437512,60
mad-gann-o-maticus,editors_picks,OK,5,4,0.6,10.677574134765623,13.365447061499392,-5.660175789062501,28.4188700390625,0.773457683876083,1.2274577896646643,37.5,0.3833878706738281,0,18.0961483359375,2,1.8554539531249903,2,28.4188700390625,2,0,0,-5.660175789062501,2
match-finder-theultimator5,editors_picks,OK,5,3,0.0,-14.650818610677035,7.9913251858970185,-25.93288181640615,-8.436895476562482,-1.9823587055771812,1.712092060300605,39.375,0.09,0,-25.93288181640615,32,-8.436895476562482,5,0,0,-8.509022828125001,0,-9.582678539062472,10
smart-trader-concentric-candles-aristotelian-cycloids,editors_picks,OK,5,5,0.2,-8.82659009374998,11.72044877822465,-25.836169718749968,10.035065117187536,-1.684499578324721,1.586174146611954,39.72649572649573,0.21999999999999997,0,-25.836169718749968,30,-4.284371203125003,9,-12.607478765624968,9,-11.439995898437497,1,10.035065117187536,39
smart-trader-episode-03-candles-and-tradelines,editors_picks,OK,5,3,0.4,15.299129303385412,13.672761862749192,-3.1665169921875056,29.500005953125,1.0684382289835634,1.1815959287586923,33.333333333333336,0.30649564651692707,0,19.56389894921874,4,0,0,29.500005953125,2,0,0,-3.1665169921875056,2
tasc-202604-a-synthetic-oscillator,editors_picks,OK,5,4,0.4,-4.6108579921874995,15.349574942685084,-22.708691968750006,13.979958906250001,-1.3013787020846506,2.4353110547742,37.05357142857143,0.26,0,6.743646625000009,8,-16.45834553125,4,13.979958906250001,7,2.9271441015625026,0,-22.708691968750006,7
trend-line-methods-tlm,editors_picks,OK,5,2,0.0,-21.07799197656248,6.772777984375003,-27.850769960937484,-14.305213992187477,-2.5998077047684385,1.2432949380713667,37.5,0.06,0,0,0,-14.305213992187477,2,0,0,-3.229514218750002,0,-27.850769960937484,4
directional-movement-index-dmi,momentum,OK,5,4,0.6,5.213174711914067,12.786555978754361,-13.897665960937491,22.01077043749999,0.46095030102949425,1.3300351394527519,55.35714285714286,0.3560658735595703,0,7.770698808593749,4,4.968895562500023,7,22.01077043749999,4,0,0,-13.897665960937491,2
ema14chanut,momentum,OK,5,4,0.4,8.191333181640625,15.356858990871547,-12.200482875000002,25.97607532812502,0.3466595913216735,1.567260282742714,35.089285714285715,0.30095666590820314,0,19.688270937499983,7,-12.200482875000002,5,25.97607532812502,5,0,0,-0.6985306640625059,8
macd-scalper,momentum,OK,5,1,0.0,-0.8563136640625015,0,-0.8563136640625015,-0.8563136640625015,-0.35767160413807636,0,0.0,0.03,0,21.134012132812497,0,0,0,0,0,0,0,-0.8563136640625015,1
mag7-real-time-impact-on-nq-breadth-alerts-mag-state,momentum,OK,5,3,0.2,-3.3593131627604222,21.33390662254222,-29.27106753125001,22.980849464843747,-1.4452557057122812,2.747627278573672,0.0,0.15999999999999998,0,22.980849464843747,1,-3.787721421875002,1,34.88007985937499,0,0,0,-29.27106753125001,1
market-internals-dashboard-add-tick-vold,momentum,OK,5,5,0.6,-4.824897579687514,15.569883398580684,-33.33000185156253,9.981671148437512,-1.02813678386299,2.0928497719394796,59.879417434140066,0.36,0,-33.33000185156253,58,7.185850335937459,46,-8.143245898437513,14,0.18123836718749953,7,9.981671148437512,60
nexous-cl-quantum-pulse-alpha-lorentzian-probabilistic-engin,momentum,OK,5,1,0.0,-4.672877570312499,0,-4.672877570312499,-4.672877570312499,-0.7102830662071148,0,0.0,0.03,0,25.120752703125003,0,-4.672877570312499,1,0,0,0,0,3.852337531249999,0
predictive-moving-average-convergence-divergence-ryder,momentum,OK,5,4,0.2,-2.0804581816406205,15.01900034088638,-17.601475304687483,21.704306707031268,-0.8227203530395871,1.7983739367991234,43.39285714285714,0.19,0,21.704306707031268,4,-17.601475304687483,5,-0.6661753749999916,2,2.9271441015625026,0,-11.758488753906276,7
prev-day-high-low-close-continuing-trend,momentum,OK,5,5,0.2,-15.489609690624993,13.498548182418252,-34.96303565625,4.750786726562495,-3.2397122505442297,2.6058237819439034,28.979139218269655,0.21999999999999997,0,-24.588154492187385,88,4.750786726562495,18,-12.852705460937564,18,-9.794939570312518,5,-34.96303565625,23
quant-professional,momentum,OK,5,4,0.4,3.739408626953133,11.344727684841365,-9.22941296875001,21.438936046875025,0.23950071773710468,1.1569500821652123,32.65151515151515,0.2786970431347656,0,21.438936046875025,12,-9.22941296875001,5,4.702568273437515,6,4.399802789062495,0,-1.9544568437499983,11
range-asianlondonpre-usa-by-frednat,momentum,OK,5,4,0.0,-16.268894935546864,6.489680784781993,-24.220893562499988,-7.304641515625016,-1.968018819813127,0.6996114241610919,15.416666666666666,0.12,0,-20.264963257812457,16,-13.285081406249999,4,-7.304641515625016,5,-8.509022828125001,0,-24.220893562499988,6
rhokeo-vw-rsi-histogram-for-cumulative-delta-by-zeiirman,momentum,OK,5,1,0.2,0.5369939375000103,0,0.5369939375000103,0.5369939375000103,0.0926045544804192,0,100.0,0.35268496968750007,0,0,0,-5.8860492187500055,0,0,0,0,0,0.5369939375000103,1
stelarax-momentum,momentum,OK,5,4,0.4,3.7846139765625058,17.45600134133384,-14.670862273437479,21.596555929687486,-0.3823186452728883,2.0431824038115325,30.248917748917748,0.2789230698828125,0,21.596555929687486,6,-12.638334210937494,7,20.85109646093751,6,0,0,-14.670862273437479,11
tuoppi-entries,momentum,OK,5,3,0.2,-0.18769076041666347,14.171901589430172,-10.337608968749992,19.853849859374996,-0.9104477309428348,1.674214238950862,33.333333333333336,0.15999999999999998,0,-17.833892273437492,0,-10.337608968749992,1,-10.079313171874995,1,4.399802789062495,0,19.853849859374996,1
vp-rsi,momentum,OK,5,4,0.8,15.8874735546875,5.527837169823225,9.557284640625003,23.454827765625,1.061151571644762,0.39714355098762016,32.08333333333333,0.6301514800265324,0,9.557284640625003,5,18.74211021093749,4,23.454827765625,4,0,0,11.7956716015625,3
xauusd-volume-profile-elite-nexous-cl,momentum,OK,5,5,0.2,-5.3603758765625,10.150775220491514,-15.870936960937513,12.220235542968775,-1.2326209413903497,1.769805745654995,24.882154882154886,0.21999999999999997,0,12.220235542968775,22,-10.717440101562504,18,-15.870936960937513,6,-0.49515162499999865,1,-11.938586238281262,27
10ema-strategy-indicator,moving_averages,OK,5,5,0.6,-2.200657926562495,18.407534910497528,-25.136442101562483,19.30104832031249,-0.8303408831663759,2.1027427996910233,48.92857142857143,0.36,0,-25.136442101562483,8,13.789400296874998,10,-22.597201671874995,3,3.6399055234375117,3,19.30104832031249,14
15-sma-trend-friend-mtf,moving_averages,OK,5,4,0.4,8.19199122265625,17.21803522589176,-11.820911992187481,26.817143585937504,0.2638921520807049,1.7174061313845448,28.888888888888886,0.30095995611328125,0,23.675515499999992,5,-11.820911992187481,5,26.817143585937504,3,0,0,-5.903782203125011,9
24k-scalp-trigger-ema-engulfing,moving_averages,OK,5,4,0.6,4.317806399414057,7.375449712651206,-6.616572437499984,14.174267765624988,0.2860201700146872,0.6267122244930682,40.12896825396825,0.44491097587380324,0,4.4710128789062145,7,-6.616572437499984,6,5.242517390625013,9,0,0,14.174267765624988,8
5-ema-strategy,moving_averages,OK,5,2,0.4,29.80053528125,0.6621196015624964,29.1384156796875,30.462654882812494,2.2241000393869825,0.1218482752584713,75.0,0.5685406075916322,0,30.462654882812494,4,0,0,29.1384156796875,3,0,0,-28.701704843750004,0
5-zerolag,moving_averages,OK,5,3,0.2,-8.322043458333331,16.34797896286139,-25.999115953124985,13.420967023437495,-1.89117055262515,2.924341473727312,11.111111111111109,0.15999999999999998,0,13.420967023437495,3,-12.3879814453125,2,0,0,6.552117015625,0,-25.999115953124985,4
512-ema-cross-signals,moving_averages,OK,5,4,0.4,8.301632920898435,14.75560541552719,-7.030706554687495,24.3649261484375,0.21796645332359377,1.6426483370889788,12.5,0.30150816460449215,0,21.675413574218734,2,-5.803101484375002,1,24.3649261484375,2,0,0,-7.030706554687495,4
9-ema-intraday-hybrid-trend-flip,moving_averages,OK,5,5,0.6,1.9161778210937424,12.581343176729892,-20.761117203125032,12.074119089843778,-0.19592643322605027,2.0264515044591347,38.06153846153846,0.3695808891054687,0,12.074119089843778,25,-20.761117203125032,6,-2.913417499999996,9,10.282843796874994,2,10.898460921874968,26
920-mid-day-ma-50-filtered,moving_averages,OK,5,3,0.4,12.80182566536458,13.634517709427824,-5.999667070312499,25.907705355468728,0.2368239153349502,1.983737394130037,27.777777777777775,0.2940091283268229,0,25.907705355468728,2,-5.999667070312499,1,0,0,0,0,18.49743871093751,3
adaptive-centric-moving-average-luxalgo,moving_averages,OK,5,3,0.4,8.896329182291678,13.678517053902087,-10.243904710937494,20.89365194531251,0.2887946769637019,1.8151437675531947,33.333333333333336,0.2744816459114584,0,16.039240312500013,2,0,0,20.89365194531251,2,0,0,-10.243904710937494,2
adaptive-momentum-trend-arbitrex-trader,moving_averages,OK,5,1,0.0,-10.718117031250003,0,-10.718117031250003,-10.718117031250003,-2.936645100901896,0,0.0,0.03,0,21.3924578203125,0,0,0,0,0,0,0,-10.718117031250003,1
alg0-hal0-crypto-rvwap,moving_averages,OK,5,2,0.0,-18.831087128906255,7.323442308593751,-26.154529437500006,-11.507644820312505,-2.4177497855280743,0.8005637476851818,0.0,0.06,0,-0.7674690312500024,0,-11.507644820312505,1,0,0,0,0,-26.154529437500006,3
algov2,moving_averages,OK,5,4,0.6,1.6581344941406242,9.548091671582013,-14.273149554687494,10.986450007812499,0.2194737332545964,1.1501373441641647,50.65144625489453,0.3382906724707031,0,10.986450007812499,35,-14.273149554687494,24,0,0,5.969900843750001,13,3.949336679687491,58
ali-binay-40-robot,moving_averages,OK,5,4,0.0,-11.531922768554676,9.425245178656665,-26.209193003906258,-1.9083853124999588,-1.9720438527089332,1.7606491586414676,33.33333333333333,0.12,0,-26.209193003906258,6,-4.849569374999992,3,-13.160543382812495,1,0.6770916093749983,0,-1.9083853124999588,10
boabias-mtf-liquidation-levels,moving_averages,OK,5,3,0.0,-15.914688022135381,5.652575403620095,-23.892199519531204,-11.48220288281246,-2.3632584209657614,1.8005570765922607,46.624136097820305,0.09,0,-23.892199519531204,38,-12.369661664062486,3,0,0,-8.509022828125001,0,-11.48220288281246,11
boabias-multi-timeframe-ema-analysis,moving_averages,OK,5,3,0.2,6.2991998867187595,11.129155003435923,-1.6918688359374938,22.037572582031263,0.26635852402617227,1.1874429417324854,27.777777777777775,0.1914959994335938,0,22.037572582031263,3,-1.4481040859374916,2,0,0,0,0,-1.6918688359374938,1
breakout-signals-donchian-200-ema-volume-atr-easier-stoc,moving_averages,OK,5,3,0.2,-0.9848161158853812,3.940954561130364,-5.813181624999939,3.840144347656285,-0.11356474043974107,0.34713514094822734,38.37535014005602,0.15999999999999998,0,3.840144347656285,17,0,0,-0.9814110703124898,2,0,0,-5.813181624999939,28
buy-sell-signal-msriniv,moving_averages,OK,5,4,0.4,4.682212034179687,19.94089130187641,-18.52779468359379,31.627782703125007,-0.18277254355176326,1.5276513199602995,44.44444444444444,0.28341106017089845,0,-18.52779468359379,7,-9.811162484375004,3,15.440022601562536,7,-0.9012507812499971,0,31.627782703125007,9
buying-vs-selling-moving-averages-scalp-meter,moving_averages,OK,5,4,0.4,-2.9306846201171854,13.438729439436322,-21.260943851562477,11.430168410156243,-0.9902508060142045,2.1402706711265287,19.791666666666664,0.26,0,11.430168410156243,8,-10.22733917187502,3,8.335376132812511,8,2.9271441015625026,0,-21.260943851562477,12
candle-body-momentum-ukutalabs,moving_averages,OK,5,4,0.4,7.860224784179685,14.95910113371045,-12.200482875000002,25.46853080468753,0.33190522015704815,1.5395140034260986,35.15873015873016,0.2993011239208984,0,18.562903253906217,9,-12.200482875000002,5,25.46853080468753,6,0,0,-0.3900520468750037,7
clean-ema-cross-continuation-tabs-only,moving_averages,OK,5,3,0.4,-2.707270696614593,22.389009607627337,-33.112388300781255,20.146970562499977,-1.53968394546027,3.40354372924727,45.833333333333336,0.22999999999999998,0,-33.112388300781255,4,0,0,4.8436056484375,2,0,0,20.146970562499977,8
confluence-buysell-sub-30min,moving_averages,OK,5,1,0.2,5.472796507812513,0,5.472796507812513,5.472796507812513,1.2814181015697503,0,100.0,0.37736398253906256,0,5.472796507812513,1,0,0,0,0,0,0,-0.646815062499998,0
crossover-strategy-multi-timeframe-no-repaint,moving_averages,OK,5,3,0.4,12.040986217447921,12.585856185597759,-5.723396054687503,21.885313390625015,0.7946281346829865,1.3101078714079728,33.333333333333336,0.29020493108723955,0,19.96104131640625,2,0,0,21.885313390625015,2,0,0,-5.723396054687503,3
crypto-918-momentum-pullback-highlight-ema,moving_averages,OK,5,3,0.4,12.040986217447921,12.585856185597759,-5.723396054687503,21.885313390625015,0.7946281346829865,1.3101078714079728,33.333333333333336,0.29020493108723955,0,19.96104131640625,2,0,0,21.885313390625015,2,0,0,-5.723396054687503,3
ctr-dual-custom-mas-pro,moving_averages,OK,5,2,0.2,10.08935422265625,12.162001558593742,-2.072647335937494,22.25135578124999,0.11426654883954102,1.9629413917121412,0.0,0.18044677111328122,0,22.25135578124999,2,-2.072647335937494,1,0,0,0,0,0,0
cumulative-displacement-moving-average,moving_averages,OK,5,4,0.2,-13.659988935546854,14.83431280464978,-34.53715046093747,6.950715554687544,-2.3306118536495752,2.323814188367428,41.794642857142854,0.19,0,-34.53715046093747,28,-16.6520470390625,7,6.950715554687544,16,0,0,-10.401473796874997,25
customizable-sma-channel-vers2,moving_averages,OK,5,4,0.4,-3.167604298828117,18.21589855789808,-28.289532343750007,18.678007929687517,-1.1822206041883363,2.3889251890891865,24.999999999999996,0.26,0,-28.289532343750007,4,-11.86304876562499,2,8.804155984375015,3,0,0,18.678007929687517,6
customized-double-bollinger-bands-wjdtks255,moving_averages,OK,5,4,0.4,0.09170628710938811,10.838132499326386,-14.677263749999996,14.137218562500028,0.2254269551749355,1.335252984776219,75.0,0.2604585314355469,0,5.659195328125002,3,-4.752324992187481,3,14.137218562500028,3,-8.509022828125001,0,-14.677263749999996,3
daily-bias-visual-pro-fran-pineda,moving_averages,OK,5,1,0.0,-4.09338728124999,0,-4.09338728124999,-4.09338728124999,-0.2704249395871991,0,100.0,0.03,0,23.081586667968747,0,-4.09338728124999,1,34.452269664062506,0,-8.509022828125001,0,-23.560521921875,0
daily-bullish-bearish-status-table,moving_averages,OK,5,2,0.2,-14.204311359374994,18.013335671875005,-32.21764703125,3.8090243125000125,-2.9104350245594306,3.553276276055678,53.94736842105263,0.13,0,-32.21764703125,6,0,0,0,0,0,0,3.8090243125000125,19
daily-weekly-bullish-bearish-status-table,moving_averages,OK,5,2,0.2,-14.204311359374994,18.013335671875005,-32.21764703125,3.8090243125000125,-2.9104350245594306,3.553276276055678,53.94736842105263,0.13,0,-32.21764703125,6,0,0,0,0,0,0,3.8090243125000125,19
directional-sma-trend-line,moving_averages,OK,5,4,0.8,15.8874735546875,5.527837169823225,9.557284640625003,23.454827765625,1.061151571644762,0.39714355098762016,32.08333333333333,0.6301514800265324,0,9.557284640625003,5,18.74211021093749,4,23.454827765625,4,0,0,11.7956716015625,3
ema-1020,moving_averages,OK,5,4,0.6,11.354347982421874,12.90922942341217,-7.761441007812507,28.656883351562485,0.4302964721399889,1.4471598358899695,25.833333333333332,0.38677173991210934,0,11.980124335937523,5,-7.761441007812507,1,28.656883351562485,2,0,0,12.541825249999993,3
ema-20-ema-50-touch-alert,moving_averages,OK,5,3,0.2,-8.142805134114566,17.28613765291242,-24.40586944921872,15.795383429687515,-1.6382396596647595,2.14927108143839,32.5,0.15999999999999998,0,-24.40586944921872,10,-15.817929382812492,2,0,0,0,0,15.795383429687515,8
ema-2050-optimal-distance-m15,moving_averages,OK,5,1,0.0,-10.718117031250003,0,-10.718117031250003,-10.718117031250003,-2.936645100901896,0,0.0,0.03,0,23.860263003906248,0,0,0,0,0,0,0,-10.718117031250003,1
ema-2452,moving_averages,OK,5,1,0.0,-9.28063718749999,0,-9.28063718749999,-9.28063718749999,-2.5379487716719527,0,0.0,0.03,0,24.048744265625004,0,-9.28063718749999,1,0,0,0,0,17.1233969375,0
ema-5-13-20-signal-with-candle-filter-dashboard,moving_averages,OK,5,4,0.6,14.445025875976572,13.29444135187859,-8.203804476562494,25.897329902343742,0.2632101736316357,2.0016226479972814,31.249999999999996,0.40222512937988286,0,25.897329902343742,3,-8.203804476562494,1,19.757983328125018,3,0,0,20.32859475000002,4
ema-9-20-auto-strategy,moving_averages,OK,5,4,0.6,7.910446187500009,13.859221154708896,-15.55061365624999,20.42065439843753,-0.12189200754001292,2.1637878528569003,24.583333333333332,0.3695522309375,0,14.229918757812499,5,-15.55061365624999,2,20.42065439843753,4,0,0,12.541825249999993,3
ema-912-momentum-cross-jrosario,moving_averages,OK,5,4,0.4,6.744296305664069,15.812749823115146,-12.513013835937498,24.86666278906251,0.05256641404792983,1.915184516099799,33.33333333333333,0.29372148152832034,0,19.564604917968754,2,-4.941068648437489,2,24.86666278906251,3,0,0,-12.513013835937498,4
ema-921-rsi-exit-by-sandeep,moving_averages,OK,5,4,0.6,11.305807775390623,12.381346372571173,-7.761441007812507,25.783148289062506,0.4218634434181804,1.4262899466690417,21.726190476190474,0.3865290388769531,0,9.7599313671875,7,-7.761441007812507,1,25.783148289062506,4,0,0,17.44159245312499,3
ema-921-shading-only,moving_averages,OK,5,4,0.6,11.305807775390623,12.381346372571173,-7.761441007812507,25.783148289062506,0.4218634434181804,1.4262899466690417,21.726190476190474,0.3865290388769531,0,9.7599313671875,7,-7.761441007812507,1,25.783148289062506,4,0,0,17.44159245312499,3
ema-950-atr-full-terminal,moving_averages,OK,5,1,0.0,-10.1114174375,0,-10.1114174375,-10.1114174375,-0.8988835459434185,0,100.0,0.03,0,0,0,-10.1114174375,1,0,0,0,0,0,0
ema-atr-pro-ultimate-engine,moving_averages,OK,5,2,0.4,19.696513281250002,4.024532203124989,15.671981078125013,23.72104548437499,1.6360779885711212,0.42797982388384315,100.0,0.4414876104352892,0,23.72104548437499,1,12.660044585937502,0,0,0,0.7170617187500029,0,15.671981078125013,1
ema-cloud-alerts,moving_averages,OK,5,3,0.4,14.645438675781245,14.759476275409273,-5.616400593750004,29.118778367187492,0.9097672797609864,1.3983181076189226,33.333333333333336,0.30322719337890625,0,20.433938253906252,2,0,0,29.118778367187492,2,0,0,-5.616400593750004,2
ema-cloud-orb-dash,moving_averages,OK,5,3,0.4,10.762601981770834,13.622110469108305,-8.149204476562517,23.396637179687517,0.6082732366805049,1.5391204842302393,36.11111111111111,0.28381300990885416,0,17.040373242187503,3,0,0,23.396637179687517,2,0,0,-8.149204476562517,4
ema-clouds-jb-style,moving_averages,OK,5,2,0.2,6.235019558593754,12.682111855468747,-6.447092296874994,18.917131414062503,0.6846981363496598,2.290188038206731,50.0,0.16117509779296876,0,18.917131414062503,3,0,0,0,0,0,0,-6.447092296874994,3
ema-cross-alert-821-by-tjoma,moving_averages,OK,5,3,0.4,13.728063009114585,14.47529555409487,-6.374944539062505,27.126668171875018,0.7949067342056596,1.507887914141315,33.333333333333336,0.29864031504557287,0,20.432465394531246,2,0,0,27.126668171875018,2,0,0,-6.374944539062505,3
ema-cross-bb-20-sma-strategy,moving_averages,OK,5,3,0.4,13.031396065104166,14.010343358340085,-6.411384374999994,26.05707109375001,0.8401312505013276,1.441316926668491,44.444444444444436,0.29515698032552085,0,19.44850147656248,2,0,0,26.05707109375001,2,0,0,-6.411384374999994,3
ema-crossing-first-order-appearance,moving_averages,OK,5,3,0.2,1.4569722721354186,10.062941997707382,-6.278394718750002,15.669571214843744,-0.11049308497907619,1.0253569592417602,16.666666666666668,0.16728486136067708,0,15.669571214843744,1,-6.278394718750002,2,0,0,0,0,-5.020259679687486,1
ema-multi-tf-strategy-red-filter,moving_averages,OK,5,4,0.4,5.666148598632815,13.910403127910614,-8.227242656249988,27.304030367187497,0.18619473773667516,1.3943370970200235,33.33333333333333,0.2883307429931641,0,8.227582152343748,3,-4.639775468749998,2,27.304030367187497,2,0,0,-8.227242656249988,3
ema-sniper-pro-quantscript,moving_averages,OK,5,3,0.6,7.130913774739587,3.0976963152101384,4.566105566406244,11.48901338281251,1.510103665944538,0.3459329669274883,100.0,0.4991713271418259,0,4.566105566406244,1,11.48901338281251,1,0,0,0,0,5.337622375000006,1
ema-wave-rider-beginner-edition,moving_averages,OK,5,2,0.2,9.003157277343751,14.933299738281248,-5.930142460937495,23.936457015625,0.21882382207964368,1.8216482947377173,0.0,0.17501578638671875,0,23.936457015625,1,-5.930142460937495,1,0,0,0,0,0,0
ema-xpair-crlmx,moving_averages,OK,5,3,0.4,14.429545505208333,15.777993133246108,-6.843748812500008,30.897385734375,0.7859776306787675,1.5900890528679923,50.0,0.3021477275260417,0,19.234999593750008,2,0,0,30.897385734375,1,0,0,-6.843748812500008,3
ema20-strong-touch-markervt,moving_averages,OK,5,4,0.4,-3.2543385703124805,19.473621179742654,-30.799672124999983,20.319341515625027,-1.018521860079419,2.383356878916701,40.625,0.26,0,-30.799672124999983,8,-11.130988156249993,3,8.593964484375029,4,0,0,20.319341515625027,4
ematema-crossover,moving_averages,OK,5,1,0.2,4.022588359375004,0,4.022588359375004,4.022588359375004,2.167299589250697,0,100.0,0.37011294179687504,0,4.022588359375004,3,0,0,0,0,0,0,0,0
fr0x-heikin-ashi-close-levels,moving_averages,OK,5,4,0.4,0.6454056425781269,6.765093535274162,-8.40898514062501,9.570586812499982,-0.13911944373130952,0.7138460777977353,56.04112554112554,0.2632270282128906,0,-2.5623559140625,21,3.982376812500035,25,-8.40898514062501,6,0,0,9.570586812499982,22
future-ema-projection,moving_averages,OK,5,2,0.0,-15.759620328124992,10.817422843749998,-26.57704317187499,-4.942197484374993,-3.105236667710412,1.7861044083669138,50.0,0.06,0,-26.57704317187499,1,0,0,0,0,0,0,-4.942197484374993,1
fx-correlation-matrix-pro-ema-trend,moving_averages,OK,5,4,0.4,7.914883040039072,15.462432328161048,-8.622245890624981,26.676898539062517,0.04688275520267676,1.7679706898746264,25.0,0.29957441520019534,0,19.616149894531247,2,-6.011270382812494,1,26.676898539062517,2,0,0,-8.622245890624981,4
genius-chart-structure,moving_averages,OK,5,2,0.4,10.616711783203122,1.553451314453123,9.063260468749998,12.170163097656244,0.9275679390373405,0.20411153585461184,0.0,0.45205567495236265,0,12.170163097656244,2,9.063260468749998,2,0,0,8.309633421874999,0,0.006226554687498719,0
globus-capitas-ema-9-ema-14-ribbon,moving_averages,OK,5,4,0.4,7.0731447197265656,16.4246830419624,-12.115171078125,26.285456406250013,-0.11562649059594665,2.0429329784116534,25.0,0.2953657235986328,0,20.133563933593745,2,-6.011270382812494,1,26.285456406250013,2,0,0,-12.115171078125,4
goat-trap-pinbar,moving_averages,OK,5,4,0.6,2.322646710937511,28.54660412235083,-43.77319399999999,29.5741499609375,-1.6323900830062954,4.331383241838904,51.041666666666664,0.34161323355468753,0,-43.77319399999999,6,29.5741499609375,2,1.3860283437500038,2,-1.7537352265624941,0,22.10360253906253,8
goldencrossover-cp5394,moving_averages,OK,5,2,0.0,-4.294762332031249,1.6353801289062466,-5.930142460937495,-2.659382203125002,-1.7181527200166347,0.11532824735856106,0.0,0.06,0,23.994291429687493,0,-5.930142460937495,1,0,0,0,0,-2.659382203125002,1
green-bull-strategy,moving_averages,OK,5,4,0.4,1.8871673349609446,6.639169324182685,-5.53599824999999,12.401464593750003,0.05423334007867761,0.5543857187969203,12.094155844155845,0.3808394069755746,0,-1.3734634570312336,11,-5.53599824999999,1,2.056666453124999,7,0,0,12.401464593750003,4
improved-mcginley-dynamic,moving_averages,OK,5,4,0.4,0.6040081347656345,13.379610535823227,-15.329024249999987,18.6981535703125,-0.38387842359510965,1.5258874030971783,23.194444444444443,0.2630200406738281,0,18.6981535703125,6,-15.329024249999987,5,7.661666632812514,8,0,0,-8.614763414062487,9
interactive-ta,moving_averages,OK,5,3,0.2,-3.7055429479166633,13.56348323815992,-17.490310156249993,14.738345367187502,-1.922185570273017,2.8364114330837378,0.0,0.15999999999999998,0,14.738345367187502,2,-8.364664054687498,1,0,0,0,0,-17.490310156249993,6
jma-trend-bo,moving_averages,OK,5,2,0.4,7.6293648750000065,5.669593390625007,1.9597714843749998,13.298958265625012,0.5477769219957722,0.34924220296427066,46.42857142857143,0.40083627363393237,0,17.270472765625,0,0,0,1.9597714843749998,4,0,0,13.298958265625012,7
jrr-ultimate-ma-mtf-v6,moving_averages,OK,5,3,0.4,8.524720454427074,9.679037132440586,-5.056347039062485,16.795657531249976,0.5579836036628545,0.7639385642045485,41.666666666666664,0.33163896122099823,0,13.834850871093732,2,-5.056347039062485,2,0,0,0,0,16.795657531249976,4
kripto-fema-ema-9,moving_averages,OK,5,4,0.4,4.646614300781247,16.34828621765931,-16.401994328124985,24.289831968750004,-0.03666822709787074,1.6844971900852266,32.38636363636364,0.2832330715039062,0,16.284993609374986,11,-16.401994328124985,11,24.289831968750004,8,0.6770916093749983,0,-5.586374046875019,12
low-volatility-ema-extension,moving_averages,OK,5,3,0.2,-9.599341999999993,19.30860943074677,-32.880713687499984,14.399211640624998,-2.235450404414683,2.99244057773302,16.666666666666668,0.15999999999999998,0,-32.880713687499984,2,-10.316523953124996,2,0,0,0,0,14.399211640624998,2
m-htf-candle-body-momentum-ukutalabs,moving_averages,OK,5,4,0.4,-5.059753135742175,19.013533281183886,-32.57147046484375,18.379879250000013,-1.386951742697069,2.718004516804612,23.839285714285715,0.26,0,-32.57147046484375,8,-11.130988156249993,3,5.083566828125026,5,0,0,18.379879250000013,7
ma-bb-levels-st,moving_averages,OK,5,3,0.4,8.009283115885419,7.243072675880104,-1.2059170546874958,16.49028184375001,0.9346666118904134,0.9485440017405348,61.11111111111111,0.2829104151442934,0,8.743484558593744,3,-0.6231353125000023,0,16.49028184375001,3,0,0,-1.2059170546874958,2
ma-cross-with-labels,moving_averages,OK,5,4,0.6,13.554545626953129,12.08537169228028,-6.818990726562479,24.820632468750002,0.7470591203725421,1.1198042125252332,37.916666666666664,0.3977727281347656,0,18.719139101562497,5,-6.818990726562479,3,24.820632468750002,4,0,0,17.49740166406249,3
